context,p,decision
21,0,"[np.float64(-0.011237112282312722), np.float64(-0.18349463079638392)]"
21,1,"[-0.002247298384133928, 0.0012041487087096764]"
21,2,"[0.0020846528819764842, -0.0758344344593291]"
21,3,"[np.float64(-0.003914610865815668), np.float64(-0.1344759361335089)]"
22,0,"[np.float64(-0.15658738469719047), np.float64(0.19774714167150262)]"
22,1,"[-0.08763719178302391, -0.02807994454579668]"
22,2,"[-0.11218053020898182, 0.11400479385208799]"
22,3,"[np.float64(-0.1331860129394239), np.float64(0.1429684137513083)]"
23,0,"[np.float64(0.15247965985379375), np.float64(0.02107291160593333)]"
23,1,"[0.1687605133997627, -0.06236455887500267]"
23,2,"[0.17727133657642347, -0.045857775418117475]"
23,3,"[np.float64(0.1629654023887381), np.float64(0.012691559761770693)]"
24,0,"[np.float64(-0.02996207574671797), np.float64(0.21904986542237287)]"
24,1,"[0.14263637613945646, 0.18049669242087332]"
24,2,"[0.03935109986982148, 0.1978817340893938]"
24,3,"[np.float64(0.009434946749236353), np.float64(0.20985954002951776)]"
25,0,"[np.float64(-0.17500540718988475), np.float64(-0.05402809796269239)]"
25,1,"[-0.258083138168822, 0.015564221482176177]"
25,2,"[-0.25192365282219836, -0.00790504310930426]"
25,3,"[np.float64(-0.18015688070931493), np.float64(-0.05132954612771507)]"
26,0,"[np.float64(0.10925490123119663), np.float64(-0.0005860302538011654)]"
26,1,"[-0.017175513385245873, 0.025568212162773017]"
26,2,"[0.05643941917460864, 0.02216719096002864]"
26,3,"[np.float64(0.09951040871398746), np.float64(0.01089383598323043)]"
27,0,"[np.float64(0.030245630650572917), np.float64(0.06602062817056822)]"
27,1,"[0.1366782641156785, 0.09275429825731413]"
27,2,"[np.float64(0.04463076051470561), np.float64(0.07702088724659993)]"
27,3,"[0.12380872963232836, 0.07243631142715347]"
28,0,"[np.float64(-0.015160296522804727), np.float64(-0.017444278052945413)]"
28,1,"[0.1015222680460429, 0.16328014877982183]"
28,2,"[np.float64(0.03258766271190575), np.float64(0.018999029387749077)]"
28,3,"[0.10983001742506933, 0.12097884890031528]"
29,0,"[np.float64(-0.036552264056043254), np.float64(-0.11486775960009488)]"
29,1,"[-0.06782753846363543, -0.1563092840327735]"
29,2,"[-0.06782753846363543, -0.1563092840327735]"
29,3,"[np.float64(-0.033825890165242734), np.float64(-0.11399213802955094)]"
30,0,"[np.float64(-0.02800935614827014), np.float64(-0.11258768634571772)]"
30,1,"[-0.07835323802790467, -0.17320293829436145]"
30,2,"[-0.0803197221759101, -0.17007823763105182]"
30,3,"[np.float64(-0.03675864144816938), np.float64(-0.10540875098256808)]"
31,0,"[np.float64(0.2535497519489599), np.float64(0.027305890921957066)]"
31,1,"[0.013638862435932961, 0.08197372932530045]"
31,2,"[np.float64(0.18552441217494264), np.float64(0.0560153530864112)]"
31,3,"[np.float64(0.21694682526731102), np.float64(0.04734352572397876)]"
32,0,"[np.float64(0.2334119861771215), np.float64(-0.18293757476348)]"
32,1,"[0.24669388698931405, -0.10883845173442573]"
32,2,"[0.24669388698931405, -0.10883845173442573]"
32,3,"[0.2405987981121831, -0.11521226145985447]"
33,0,"[np.float64(-0.06020759009747013), np.float64(-0.14347261489202803)]"
33,1,"[-0.042415347903102536, -0.08510328008389503]"
33,2,"[-0.0948564746225022, -0.143235047726495]"
33,3,"[np.float64(-0.09206782364032695), np.float64(-0.16118087337486603)]"
34,0,"[np.float64(0.07895412134666935), np.float64(-0.16266974843631937)]"
34,1,"[0.051713028432191846, -0.01224555131296274]"
34,2,"[0.07568166650762771, -0.122500384078448]"
34,3,"[np.float64(0.07872373747078226), np.float64(-0.15624434488742137)]"
35,0,"[np.float64(0.02927038221515681), np.float64(0.15340774151691428)]"
35,1,"[0.0033966966635776688, 0.16364878311347408]"
35,2,"[0.008291989751859793, 0.12119150520339171]"
35,3,"[np.float64(0.017304510592048763), np.float64(0.1285961117729563)]"
36,0,"[np.float64(0.04214158087602528), np.float64(-0.15631869626061465)]"
36,1,"[0.05018492555657633, -0.13234604469873706]"
36,2,"[0.05168516237409559, -0.12857652632378624]"
36,3,"[0.05576072329467726, -0.1354498397900497]"
37,0,"[np.float64(-0.09632799435617845), np.float64(0.024941721053561357)]"
37,1,"[-0.08359912017865964, -0.02355940751143565]"
37,2,"[-0.09565055423279603, 0.007039022450998387]"
37,3,"[-0.08965769487200395, 0.0216965039418044]"
38,0,"[np.float64(0.0573903135097804), np.float64(-0.024930084650904898)]"
38,1,"[0.0015611984545055232, -0.0011444427071368446]"
38,2,"[0.03659000669399165, 0.003117805014466443]"
38,3,"[0.002806735098122612, -0.001560543404649714]"
0,0,"[np.float64(0.31043656152368193), np.float64(-0.10461404297274596)]"
0,1,"[0.3624415997401187, -0.18063693279004744]"
0,2,"[0.359151804604003, -0.17375024051645907]"
0,3,"[np.float64(0.319114018662746), np.float64(-0.12161774417895019)]"
1,0,"[np.float64(-0.12392821685976554), np.float64(0.1611659249771365)]"
1,1,"[-0.05437361392816244, 0.08913731850513981]"
1,2,"[-0.09636383929610658, 0.11250669966023696]"
1,3,"[np.float64(-0.11019419669273584), np.float64(0.1417925334587318)]"
2,0,"[np.float64(-0.22969781372726822), np.float64(-0.02517256909514172)]"
2,1,"[-0.12003847060643193, 0.043963601654314705]"
2,2,"[-0.15721355815136154, 0.01005473153051957]"
2,3,"[np.float64(-0.1814819718779403), np.float64(-0.004535162684518826)]"
3,0,"[np.float64(-0.09387498369576468), np.float64(-0.01987767272394702)]"
3,1,"[-0.010288952430648562, 0.061996769387133686]"
3,2,"[-0.06708599442942159, 0.012659170414205993]"
3,3,"[np.float64(-0.08306668565302247), np.float64(-0.0016817286235254539)]"
4,0,"[np.float64(-0.164964208315388), np.float64(-0.19962760232628593)]"
4,1,"[-0.1173883684018368, -0.16399680475631326]"
4,2,"[-0.1354563732343374, -0.1645991327120631]"
4,3,"[np.float64(-0.14597799916512022), np.float64(-0.17000230157900117)]"
5,0,"[np.float64(-0.044545610288094326), np.float64(0.06068420914384173)]"
5,1,"[-0.10381080087366984, 0.1385311411336309]"
5,2,"[-0.07986912502696154, 0.10109621297102392]"
5,3,"[-0.07212862484640238, 0.09277206565195956]"
6,0,"[np.float64(0.11106373635540304), np.float64(-0.10375712430736184)]"
6,1,"[0.02767076790521982, 0.049538421539384106]"
6,2,"[0.08535911874889311, -0.020791286505232924]"
6,3,"[np.float64(0.09520094146235228), np.float64(-0.06882125729672328)]"
7,0,"[np.float64(-0.17405491944629314), np.float64(0.13595350694026695)]"
7,1,"[-0.10675512916428491, 0.14319724818423843]"
7,2,"[-0.12499413038540791, 0.14169684688086417]"
7,3,"[np.float64(-0.15994254393274593), np.float64(0.13695662513246804)]"
8,0,"[np.float64(-0.32970778385505634), np.float64(-0.29840588058135825)]"
8,1,"[-0.325368396200137, -0.1708920782811371]"
8,2,"[-0.32539864262331775, -0.18352798830200578]"
8,3,"[np.float64(-0.3292290610358577), np.float64(-0.2718531698618776)]"
9,0,"[np.float64(-0.022458485119264182), np.float64(0.03484159289526008)]"
9,1,"[-0.06106378014292135, -0.20118596393706162]"
9,2,"[-0.05075327424829247, -0.16442351272767963]"
9,3,"[np.float64(-0.027805374553834056), np.float64(0.02159121658146878)]"
10,0,"[np.float64(0.4328704412303028), np.float64(0.173616886830315)]"
10,1,"[0.284727246738967, 0.09450421176320757]"
10,2,"[0.33880509112620594, 0.12442952839695934]"
10,3,"[np.float64(0.41650397931195393), np.float64(0.16267230914481196)]"
11,0,"[np.float64(-0.19459913595390374), np.float64(0.23563770678365997)]"
11,1,"[-0.16575314323361492, 0.33305313912764156]"
11,2,"[-0.18143858534112894, 0.27318892775043413]"
11,3,"[-0.17505412308718182, 0.29078152053205064]"
12,0,"[np.float64(0.24659966232084368), np.float64(0.10197946084881732)]"
12,1,"[0.13780340324782248, 0.13725359370480578]"
12,2,"[0.13780340324782248, 0.13725359370480578]"
12,3,"[np.float64(0.22477601826082208), np.float64(0.1116670688045531)]"
13,0,"[np.float64(-0.048818956216780174), np.float64(0.19269252648058455)]"
13,1,"[0.004153753747000407, 0.17421558356035638]"
13,2,"[-0.017240999767999886, 0.18986910800909135]"
13,3,"[-0.004788254818831626, 0.1884277917400665]"
14,0,"[np.float64(-0.2058420727995347), np.float64(-0.13048856198215128)]"
14,1,"[-0.3637535391198391, 0.010100606995537442]"
14,2,"[-0.2732626139723637, -0.060467434567710365]"
14,3,"[np.float64(-0.24782226536426097), np.float64(-0.09065968807341719)]"
15,0,"[np.float64(0.13610530885811709), np.float64(0.29898468751902707)]"
15,1,"[0.11078146446894177, 0.24712518510950623]"
15,2,"[0.12833390828390562, 0.25757648277677997]"
15,3,"[np.float64(0.12974925476313356), np.float64(0.2825238950868986)]"
16,0,"[np.float64(-0.14262457142854645), np.float64(0.05069379868950328)]"
16,1,"[-0.26829815541205004, 0.0073324801757300925]"
16,2,"[-0.22958905862921522, 0.03166978146219562]"
16,3,"[np.float64(-0.14262457142854645), np.float64(0.05069379868950328)]"
17,0,"[np.float64(-0.25221728642570007), np.float64(0.08957007716932011)]"
17,1,"[-0.17561465932433395, -0.028931513043734845]"
17,2,"[-0.20134571191991787, -0.0018971140999462163]"
17,3,"[np.float64(-0.23418720021100875), np.float64(0.0650930187701032)]"
18,0,"[np.float64(-0.3908883257847706), np.float64(-0.17546116481605084)]"
18,1,"[-0.36736967307553875, -0.06225992239634663]"
18,2,"[-0.3790928953297483, -0.07242792432833045]"
18,3,"[np.float64(-0.3851761314674371), np.float64(-0.1382301090185932)]"
19,0,"[np.float64(0.22387253567494264), np.float64(0.15320961020566914)]"
19,1,"[0.19880803389704182, 0.07978567150402804]"
19,2,"[0.20576617087496207, 0.08028882570235582]"
19,3,"[np.float64(0.21707483480552492), np.float64(0.14390940063746388)]"
20,0,"[np.float64(0.18829830877031045), np.float64(0.028022014332542155)]"
20,1,"[0.21935786297855828, -0.21667754735273798]"
20,2,"[0.22148789410207267, -0.15203427076034307]"
20,3,"[np.float64(0.20077854956318789), np.float64(-0.03805441781073977)]"
21,0,"[np.float64(-0.11980040096463629), np.float64(-0.19903172128455698)]"
21,1,"[-0.005995494174322505, -0.14128890019259382]"
21,2,"[-0.07053189317259209, -0.16979351143696544]"
21,3,"[np.float64(-0.11980040096463629), np.float64(-0.19903172128455698)]"
22,0,"[np.float64(-0.4333613769371112), np.float64(-0.05727482027875472)]"
22,1,"[-0.24444259057270706, -0.10042912940104375]"
22,2,"[-0.341119344396371, -0.07105415768659258]"
22,3,"[np.float64(-0.4208367230105201), np.float64(-0.06451070434924061)]"
23,0,"[np.float64(-0.3146752350852083), np.float64(0.2995310247280465)]"
23,1,"[-0.3145937163421127, 0.22780891301805856]"
23,2,"[-0.3091218916399343, 0.25409344195480515]"
23,3,"[np.float64(-0.31276236900143345), np.float64(0.2849544651206903)]"
24,0,"[np.float64(-0.13811579939333726), np.float64(-0.26630259059198175)]"
24,1,"[0.10825417139116257, -0.22664511212672186]"
24,2,"[-0.005504595558143366, -0.24495252050809674]"
24,3,"[np.float64(-0.06445599785420467), np.float64(-0.25755552337877735)]"
25,0,"[np.float64(0.14807860659680594), np.float64(0.02489049012317006)]"
25,1,"[0.06924453196159044, 0.13167479866415768]"
25,2,"[0.06814774854582249, 0.12703924126447247]"
25,3,"[0.10931259953367187, 0.13548812838095287]"
26,0,"[np.float64(0.020527849404952673), np.float64(0.02965600357793005)]"
26,1,"[0.1495811424990468, 0.03042331769221442]"
26,2,"[0.08939402362290327, 0.018602925566407646]"
26,3,"[0.09242885048563966, 0.019026308511834775]"
27,0,"[np.float64(-0.052978896874756355), np.float64(-0.0021193785047267377)]"
27,1,"[0.0323916074963645, 0.09164257582704816]"
27,2,"[0.005554888082195151, -0.009888613475965122]"
27,3,"[np.float64(-0.047734529071538495), np.float64(-0.00495231694943115)]"
28,0,"[np.float64(0.00275531363636998), np.float64(0.12744540408121358)]"
28,1,"[-0.03694935899373552, 0.013336481025373187]"
28,2,"[-0.06809740635366021, 0.05589252096537704]"
28,3,"[np.float64(-0.028538984069230548), np.float64(0.09449818550221051)]"
29,0,"[np.float64(-0.18992282954567358), np.float64(-0.16810483852679015)]"
29,1,"[-0.14624557397382967, -0.142919461626063]"
29,2,"[np.float64(-0.20117743571666297), np.float64(-0.1314600503823902)]"
29,3,"[-0.20077047518648589, -0.12006216444861251]"
30,0,"[np.float64(-0.036206694145995075), np.float64(0.04344294340933662)]"
30,1,"[-0.10352651478218033, 0.05214867926917033]"
30,2,"[-0.047773347160654754, 0.029657469818105492]"
30,3,"[-0.05152506437762631, 0.030193739917530577]"
31,0,"[np.float64(-0.14849579931915116), np.float64(0.0032786917144768946)]"
31,1,"[0.006150207596683811, 0.04395983445869954]"
31,2,"[0.017650020735163727, 0.07080654807829545]"
31,3,"[-0.009490648446404657, 0.057987238862923215]"
32,0,"[np.float64(-0.2466251546638895), np.float64(0.23433151457530502)]"
32,1,"[-0.1330776369453547, 0.08499221559021393]"
32,2,"[-0.20012932406654538, 0.17946596736522005]"
32,3,"[np.float64(-0.21441185235374843), np.float64(0.1903547954920212)]"
33,0,"[np.float64(0.11923400887556276), np.float64(0.4347310404561944)]"
33,1,"[0.05486123155278491, 0.341560900962727]"
33,2,"[0.06322748267156308, 0.37587121122506084]"
33,3,"[np.float64(0.10005808826254371), np.float64(0.41653424270988687)]"
34,0,"[np.float64(-0.22329987449505306), np.float64(-0.10895772560443871)]"
34,1,"[-0.11238615765347564, -0.18209482028701054]"
34,2,"[-0.12682760785944341, -0.1530863267703722]"
34,3,"[np.float64(-0.19775456371978367), np.float64(-0.11155865616868832)]"
35,0,"[np.float64(-0.15852710961911207), np.float64(0.06574022136021906)]"
35,1,"[-0.03259427848169102, -0.010830311685507736]"
35,2,"[np.float64(-0.1458159215180404), np.float64(0.05974636075227817)]"
35,3,"[np.float64(-0.12644507376631423), np.float64(0.048248880631042226)]"
36,0,"[np.float64(-0.13143854762934792), np.float64(0.026432054995669807)]"
36,1,"[0.09587848581043334, -0.10283371393015336]"
36,2,"[np.float64(-0.1183002040745024), np.float64(0.033050538670356934)]"
36,3,"[-0.021142508727415365, -0.027174032129116534]"
37,0,"[np.float64(-0.19206955754789617), np.float64(-0.022777602385334113)]"
37,1,"[-0.06744945228066124, 0.14416363340102756]"
37,2,"[-0.06451654040509724, 0.11398062142967658]"
37,3,"[-0.06470640211760563, 0.13005407042382267]"
38,0,"[np.float64(-0.04158265047056123), np.float64(-0.06520859376633847)]"
38,1,"[0.03761945191791659, 0.11042314162262164]"
38,2,"[-0.004152767802226868, 0.04139018340788246]"
38,3,"[-0.016570255540368874, 0.021265884287746877]"
0,0,"[np.float64(0.15593233050986866), np.float64(-0.2406448279831953)]"
0,1,"[-0.031392833908004944, -0.3840010756372244]"
0,2,"[-0.031392833908004944, -0.3840010756372244]"
0,3,"[np.float64(0.0973080569401247), np.float64(-0.28130692355523834)]"
1,0,"[np.float64(-0.14321708348770912), np.float64(0.038785054123545534)]"
1,1,"[0.07839926461755697, -0.09098818079262228]"
1,2,"[0.03902196725850168, -0.04975647969935606]"
1,3,"[np.float64(-0.08614010540151379), np.float64(0.0036700974741263603)]"
2,0,"[np.float64(0.06208761625394513), np.float64(-0.30443351228058785)]"
2,1,"[0.05598331814798599, -0.3096099768268732]"
2,2,"[0.06789556246364897, -0.31685346637645645]"
2,3,"[np.float64(0.06549376547070171), np.float64(-0.30829075650706705)]"
3,0,"[np.float64(0.16294280804500064), np.float64(-0.00229683926795771)]"
3,1,"[0.08545454589835988, 0.1364583701202589]"
3,2,"[0.1010349650089277, 0.07598727469688178]"
3,3,"[np.float64(0.1630402685399239), np.float64(0.00387012130030015)]"
4,0,"[np.float64(-0.291867436602492), np.float64(-0.2069164662947683)]"
4,1,"[-0.02411196346835417, -0.1939706133637077]"
4,2,"[-0.07400620867840399, -0.21108279885890932]"
4,3,"[np.float64(-0.27825297515266656), np.float64(-0.2110632905034871)]"
5,0,"[np.float64(0.26519809705685066), np.float64(-0.18353935188683182)]"
5,1,"[0.18017952827512937, -0.2183471737487154]"
5,2,"[0.2356310042017432, -0.19678878764324131]"
5,3,"[np.float64(0.24594301161444526), np.float64(-0.19175991854693408)]"
6,0,"[np.float64(-0.1705664965363678), np.float64(-0.00348155726295718)]"
6,1,"[-0.1820075888678871, 0.10945054536528145]"
6,2,"[-0.18150987998139984, 0.05981955157555203]"
6,3,"[np.float64(-0.1757903898376166), np.float64(0.017213291159387314)]"
7,0,"[np.float64(-0.2740431661048242), np.float64(0.2921934905784044)]"
7,1,"[-0.2062130945227776, 0.3503867219659669]"
7,2,"[-0.2238008437188783, 0.324161603265371]"
7,3,"[np.float64(-0.24049271043601525), np.float64(0.31298155553797175)]"
8,0,"[np.float64(-0.06605448091955049), np.float64(-0.2913544287622555)]"
8,1,"[0.023622164403610556, -0.14691075112260504]"
8,2,"[-0.016084618154385645, -0.2240154463624217]"
8,3,"[np.float64(-0.04852338115677754), np.float64(-0.2633787317490269)]"
9,0,"[np.float64(-0.1148900004957402), np.float64(0.23181416824428772)]"
9,1,"[-0.1428875524567348, 0.31463916692034455]"
9,2,"[-0.1586166927368464, 0.27667772049252615]"
9,3,"[np.float64(-0.11844428363590416), np.float64(0.23930594887262863)]"
10,0,"[np.float64(-0.027997905061467727), np.float64(-0.19339153759937566)]"
10,1,"[-0.06254139794597954, -0.24493238398121597]"
10,2,"[-0.05406221290902618, -0.21452861439324455]"
10,3,"[np.float64(-0.03316748091389558), np.float64(-0.1953582349114854)]"
11,0,"[np.float64(0.2074077738564935), np.float64(-0.2486211268214735)]"
11,1,"[0.024702313157100725, -0.17439757754761256]"
11,2,"[0.10647977395872345, -0.22152649785367845]"
11,3,"[np.float64(0.18591014463517339), np.float64(-0.24271173071849428)]"
12,0,"[np.float64(-0.36084413006687627), np.float64(-0.09518643568221165)]"
12,1,"[-0.31820753068721297, 0.09641816805233877]"
12,2,"[-0.343382026763547, 0.016904776961713185]"
12,3,"[np.float64(-0.3505936915212966), np.float64(-0.056915440070669496)]"
13,0,"[np.float64(-0.22584252829434626), np.float64(0.2513203240205434)]"
13,1,"[-0.21311177262922576, 0.19352297925326542]"
13,2,"[-0.22442508064231337, 0.23546889491296163]"
13,3,"[np.float64(-0.21632793812216033), np.float64(0.24200334044955826)]"
14,0,"[np.float64(-0.18672009830646608), np.float64(-0.13466837477978413)]"
14,1,"[-0.06340719318965035, -0.0255970618440114]"
